time;temperature_2m_C;relative_humidity_2m_percentage;rain_mm;cloud_cover_percentage;sunshine_duration_s
2023-08-20T15:00;31.8;46;0.00;11;3600.00
2023-08-20T16:00;31.7;45;0.00;4;3600.00
2023-08-20T17:00;31.2;46;0.00;4;3600.00
2023-08-20T18:00;30.2;50;0.00;9;3600.00
2023-08-20T19:00;28.1;57;0.00;3;3600.00
2023-08-20T20:00;26.4;61;0.00;2;0.00
2023-08-20T21:00;25.6;64;0.00;1;0.00
2023-08-20T22:00;23.8;75;0.00;4;0.00
2023-08-20T23:00;23.3;79;0.00;0;0.00
2023-08-21T00:00;22.9;79;0.00;0;0.00
2023-08-21T01:00;23.8;81;0.00;7;0.00
2023-08-21T02:00;21.9;91;0.00;2;0.00
2023-08-21T03:00;22.2;88;0.00;7;0.00
2023-08-21T04:00;21.7;91;0.00;11;0.00
2023-08-21T05:00;21.1;93;0.00;5;0.00
2023-08-21T06:00;20.9;94;0.00;1;0.00
2023-08-21T07:00;22.3;88;0.00;0;3600.00
2023-08-21T08:00;24.1;80;0.00;0;3600.00
2023-08-21T09:00;25.9;72;0.00;0;3600.00
2023-08-21T10:00;27.7;65;0.00;1;3600.00
2023-08-21T11:00;29.3;59;0.00;2;3600.00
2023-08-21T12:00;30.5;53;0.00;8;3600.00
2023-08-21T13:00;32.0;46;0.00;13;3600.00
2023-08-21T14:00;32.1;45;0.00;7;3600.00
2023-08-21T15:00;32.2;44;0.00;7;3600.00
2023-08-21T16:00;32.2;43;0.00;11;3600.00
2023-08-21T17:00;32.0;43;0.00;9;3600.00
2023-08-21T18:00;30.9;71;0.00;11;3600.00
2023-08-21T19:00;30.5;47;0.00;22;3578.77
2023-08-21T20:00;29.4;50;0.00;8;0.00
2023-08-21T21:00;25.6;67;0.00;14;0.00
2023-08-21T22:00;25.0;68;0.00;1;0.00
2023-08-21T23:00;24.2;73;0.00;5;0.00
2023-08-22T00:00;22.6;85;0.00;12;0.00
2023-08-22T01:00;23.6;75;0.00;0;0.00
2023-08-22T02:00;22.1;84;0.00;0;0.00
2023-08-22T03:00;21.2;89;0.00;5;0.00
2023-08-22T04:00;22.3;84;0.00;16;0.00
2023-08-22T05:00;20.8;91;0.00;15;0.00
2023-08-22T06:00;20.9;93;0.00;11;0.00
2023-08-22T07:00;22.9;84;0.00;9;3600.00
2023-08-22T08:00;24.8;74;0.00;0;3600.00
2023-08-22T09:00;26.9;63;0.00;0;3600.00
2023-08-22T10:00;28.6;51;0.00;0;3600.00
2023-08-22T11:00;29.9;45;0.00;0;3600.00
2023-08-22T12:00;30.7;43;0.00;0;3600.00
2023-08-22T13:00;32.5;41;0.00;34;3600.00
2023-08-22T14:00;32.5;42;0.00;19;3600.00
2023-08-22T15:00;31.7;43;0.00;20;3600.00
2023-08-22T16:00;30.6;46;0.00;9;3600.00
2023-08-22T17:00;30.1;48;0.00;5;3600.00
2023-08-22T18:00;29.6;49;0.00;18;3600.00
2023-08-22T19:00;28.1;52;0.00;20;3468.53
2023-08-22T20:00;26.5;54;0.00;14;0.00
2023-08-22T21:00;24.6;61;0.00;26;0.00
2023-08-22T22:00;22.9;73;0.00;1;0.00
2023-08-22T23:00;22.3;74;0.00;0;0.00
2023-08-23T00:00;21.8;73;0.00;0;0.00
2023-08-23T01:00;21.6;73;0.00;0;0.00
2023-08-23T02:00;20.4;78;0.00;12;0.00
2023-08-23T03:00;19.6;82;0.00;0;0.00
2023-08-23T04:00;19.1;84;0.00;0;0.00
2023-08-23T05:00;18.0;91;0.00;0;0.00
2023-08-23T06:00;18.1;91;0.00;0;0.00
2023-08-23T07:00;19.6;84;0.00;1;3531.28
2023-08-23T08:00;21.6;76;0.00;0;3600.00
2023-08-23T09:00;23.6;68;0.00;0;3600.00
2023-08-23T10:00;25.5;61;0.00;0;3600.00
2023-08-23T11:00;27.1;56;0.00;0;3600.00
2023-08-23T12:00;28.3;51;0.00;1;3600.00
2023-08-23T13:00;29.7;46;0.00;21;3600.00
2023-08-23T14:00;30.1;43;0.00;9;3600.00
2023-08-23T15:00;30.1;42;0.00;30;3600.00
2023-08-23T16:00;29.9;43;0.00;30;3600.00
2023-08-23T17:00;29.2;45;0.00;31;3600.00
2023-08-23T18:00;28.1;48;0.00;30;511.26
2023-08-23T19:00;26.8;52;0.00;3;174.70
2023-08-23T20:00;24.8;57;0.00;8;0.00
2023-08-23T21:00;23.9;58;0.00;22;0.00
2023-08-23T22:00;22.8;62;0.00;5;0.00
2023-08-23T23:00;22.0;65;0.00;6;0.00
2023-08-24T00:00;22.0;65;0.00;2;0.00
2023-08-24T01:00;22.3;63;0.00;2;0.00
2023-08-24T02:00;21.3;68;0.00;30;0.00
2023-08-24T03:00;20.5;72;0.00;30;0.00
2023-08-24T04:00;20.0;74;0.00;30;0.00
2023-08-24T05:00;20.1;73;0.00;46;0.00
2023-08-24T06:00;20.7;69;0.00;30;0.00
2023-08-24T07:00;21.5;67;0.00;60;339.61
2023-08-24T08:00;22.9;63;0.00;32;1814.10
2023-08-24T09:00;25.7;56;0.00;35;3600.00
2023-08-24T10:00;28.7;48;0.00;18;3600.00
2023-08-24T11:00;31.3;43;0.00;30;3600.00
2023-08-24T12:00;32.9;39;0.00;30;3600.00
2023-08-24T13:00;33.0;41;0.00;36;3600.00
2023-08-24T14:00;33.1;42;0.00;41;3600.00
2023-08-24T15:00;27.4;69;4.10;87;3600.00
2023-08-24T16:00;26.1;75;0.00;42;0.00
2023-08-24T17:00;26.8;71;0.00;55;0.00
2023-08-24T18:00;26.7;71;0.00;61;0.00
2023-08-24T19:00;25.9;72;0.00;41;0.00
2023-08-24T20:00;24.9;76;0.00;73;0.00
2023-08-24T21:00;24.4;74;0.00;30;0.00
2023-08-24T22:00;22.7;81;0.00;2;0.00
2023-08-24T23:00;22.4;85;0.00;0;0.00
2023-08-25T00:00;21.7;90;0.00;0;0.00
2023-08-25T01:00;21.4;86;0.00;50;0.00
2023-08-25T02:00;21.7;80;0.00;17;0.00
2023-08-25T03:00;21.9;80;0.00;20;0.00
2023-08-25T04:00;22.1;76;0.00;35;0.00
2023-08-25T05:00;21.8;75;0.00;1;0.00
2023-08-25T06:00;20.7;82;0.00;21;0.00
2023-08-25T07:00;21.9;83;0.00;32;3370.17
2023-08-25T08:00;22.3;85;0.10;90;604.31
2023-08-25T09:00;21.4;90;0.60;58;0.00
2023-08-25T10:00;22.9;85;1.30;13;0.00
2023-08-25T11:00;26.8;66;0.00;13;3600.00
2023-08-25T12:00;29.5;55;0.00;90;3600.00
2023-08-25T13:00;26.2;59;0.10;37;1035.16
2023-08-25T14:00;26.4;61;0.10;32;3600.00
2023-08-25T15:00;26.7;61;0.00;64;3600.00
2023-08-25T16:00;26.6;61;0.00;70;3578.33
2023-08-25T17:00;25.2;68;0.30;19;3600.00
2023-08-25T18:00;25.5;68;0.00;9;3600.00
2023-08-25T19:00;24.5;73;0.00;8;3134.72
2023-08-25T20:00;23.4;79;0.00;50;0.00
2023-08-25T21:00;23.4;79;0.20;34;0.00
2023-08-25T22:00;22.7;83;0.10;71;0.00
2023-08-25T23:00;21.8;81;0.00;58;0.00
2023-08-26T00:00;20.5;86;0.10;100;0.00
2023-08-26T01:00;20.3;93;0.10;100;0.00
2023-08-26T02:00;20.3;89;0.10;100;0.00
2023-08-26T03:00;19.3;94;0.20;40;0.00
2023-08-26T04:00;19.1;94;0.00;9;0.00
2023-08-26T05:00;18.7;95;0.00;27;0.00
2023-08-26T06:00;18.2;94;0.00;15;0.00
2023-08-26T07:00;18.5;90;0.00;17;3289.75
2023-08-26T08:00;19.3;80;0.00;30;3600.00
2023-08-26T09:00;20.5;69;0.00;34;3600.00
2023-08-26T10:00;21.6;61;0.00;46;3600.00
2023-08-26T11:00;22.6;57;0.00;84;3600.00
2023-08-26T12:00;22.8;56;0.00;51;2113.64
2023-08-26T13:00;19.8;70;0.00;100;317.23
2023-08-26T14:00;19.8;70;0.00;100;0.00
2023-08-26T15:00;20.5;70;0.00;79;1329.24
2023-08-26T16:00;20.7;70;0.00;86;756.19
2023-08-26T17:00;20.8;68;0.00;66;3600.00
2023-08-26T18:00;20.4;70;0.00;44;3600.00
2023-08-26T19:00;19.7;73;0.00;27;2352.07
2023-08-26T20:00;19.0;75;0.00;28;0.00
2023-08-26T21:00;17.8;80;0.00;34;0.00
2023-08-26T22:00;17.6;81;0.00;29;0.00
2023-08-26T23:00;16.3;88;0.00;55;0.00
2023-08-27T00:00;17.1;83;0.00;36;0.00
2023-08-27T01:00;18.0;87;0.00;100;0.00
2023-08-27T02:00;17.9;84;0.00;100;0.00
2023-08-27T03:00;17.7;89;0.60;100;0.00
2023-08-27T04:00;17.3;92;0.60;100;0.00
2023-08-27T05:00;16.8;91;0.40;100;0.00
2023-08-27T06:00;16.4;91;0.30;96;0.00
2023-08-27T07:00;16.7;91;0.00;56;0.00
2023-08-27T08:00;17.6;85;0.00;83;1447.00
2023-08-27T09:00;18.4;84;0.00;50;0.00
2023-08-27T10:00;19.6;79;0.00;43;1851.03
2023-08-27T11:00;21.2;68;0.00;44;3600.00
2023-08-27T12:00;22.0;62;0.00;69;3600.00
2023-08-27T13:00;21.3;58;0.30;83;2493.79
2023-08-27T14:00;20.9;56;0.50;100;3600.00
2023-08-27T15:00;19.8;65;0.10;100;0.00
2023-08-27T16:00;19.1;73;0.20;91;0.00
2023-08-27T17:00;18.3;79;0.10;90;0.00
2023-08-27T18:00;17.7;83;0.00;91;0.00
2023-08-27T19:00;17.4;83;0.00;89;0.00
2023-08-27T20:00;17.1;83;0.00;34;0.00
2023-08-27T21:00;16.7;83;0.00;32;0.00
2023-08-27T22:00;16.1;86;0.00;30;0.00
2023-08-27T23:00;15.4;91;0.00;31;0.00
2023-08-28T00:00;15.0;94;0.00;30;0.00
2023-08-28T01:00;14.3;92;0.00;30;0.00
2023-08-28T02:00;14.2;92;0.00;36;0.00
2023-08-28T03:00;13.7;94;0.00;37;0.00
2023-08-28T04:00;13.9;92;0.00;52;0.00
2023-08-28T05:00;14.3;90;0.00;97;0.00
2023-08-28T06:00;14.2;91;0.00;100;0.00
2023-08-28T07:00;14.8;87;0.00;83;0.00
2023-08-28T08:00;15.0;84;0.00;97;0.00
2023-08-28T09:00;15.5;80;0.10;93;0.00
2023-08-28T10:00;15.7;78;0.10;92;0.00
2023-08-28T11:00;16.0;75;0.00;92;0.00
2023-08-28T12:00;16.7;70;0.00;91;0.00
2023-08-28T13:00;16.9;67;0.10;81;0.00
2023-08-28T14:00;17.6;63;0.10;77;0.00
2023-08-28T15:00;17.6;60;0.00;83;0.00
2023-08-28T16:00;17.7;58;0.00;89;0.00
2023-08-28T17:00;17.3;61;0.00;90;0.00
2023-08-28T18:00;16.9;64;0.00;74;0.00
2023-08-28T19:00;16.1;76;0.10;92;0.00
2023-08-28T20:00;15.5;80;0.10;96;0.00
2023-08-28T21:00;15.4;80;0.10;99;0.00
2023-08-28T22:00;15.1;83;0.10;94;0.00
2023-08-28T23:00;14.7;84;0.00;100;0.00
2023-08-29T00:00;14.4;85;0.00;100;0.00
2023-08-29T01:00;14.6;89;0.00;100;0.00
2023-08-29T02:00;14.2;93;0.00;80;0.00
2023-08-29T03:00;13.7;95;0.10;100;0.00
2023-08-29T04:00;13.6;92;0.10;59;0.00
2023-08-29T05:00;13.3;93;0.00;100;0.00
2023-08-29T06:00;13.4;93;0.00;100;0.00
2023-08-29T07:00;13.7;94;0.00;97;0.00
2023-08-29T08:00;14.3;93;0.00;100;0.00
2023-08-29T09:00;15.3;86;0.00;100;0.00
2023-08-29T10:00;15.7;83;0.00;100;0.00
2023-08-29T11:00;16.0;82;0.10;95;0.00
2023-08-29T12:00;16.9;79;0.00;98;0.00
2023-08-29T13:00;15.6;84;0.00;97;3600.00
2023-08-29T14:00;16.2;82;0.00;62;0.00
2023-08-29T15:00;17.9;73;0.00;64;3600.00
2023-08-29T16:00;17.1;70;0.40;100;189.87
2023-08-29T17:00;16.9;76;0.00;76;1899.71
2023-08-29T18:00;16.7;77;0.00;64;2679.31
2023-08-29T19:00;16.0;81;0.00;90;0.00
2023-08-29T20:00;15.7;84;0.00;83;0.00
2023-08-29T21:00;15.2;87;0.00;57;0.00
2023-08-29T22:00;14.6;89;0.00;61;0.00
2023-08-29T23:00;14.4;87;0.00;87;0.00
2023-08-30T00:00;13.9;87;0.00;98;0.00
2023-08-30T01:00;14.3;85;0.50;33;0.00
2023-08-30T02:00;14.2;85;0.00;3;0.00
2023-08-30T03:00;13.4;88;0.00;6;0.00
2023-08-30T04:00;13.0;92;0.00;11;0.00
2023-08-30T05:00;13.2;90;0.00;44;0.00
2023-08-30T06:00;13.2;89;0.00;7;0.00
2023-08-30T07:00;14.1;86;0.00;4;2965.57
2023-08-30T08:00;15.6;79;0.00;5;3600.00
2023-08-30T09:00;17.2;73;0.00;7;3600.00
2023-08-30T10:00;18.5;68;0.00;15;3600.00
2023-08-30T11:00;19.6;64;0.00;18;3600.00
2023-08-30T12:00;20.2;61;0.00;19;3600.00
2023-08-30T13:00;19.8;61;0.10;25;3600.00
2023-08-30T14:00;20.4;57;0.20;28;3600.00
2023-08-30T15:00;20.6;54;0.30;23;3600.00
2023-08-30T16:00;20.7;54;0.00;10;3600.00
2023-08-30T17:00;20.7;50;0.00;29;3600.00
2023-08-30T18:00;19.9;52;0.00;77;3600.00
2023-08-30T19:00;16.2;79;0.60;76;486.25
2023-08-30T20:00;14.9;90;2.40;100;0.00
2023-08-30T21:00;14.5;91;0.90;100;0.00
2023-08-30T22:00;14.6;92;1.10;41;0.00
2023-08-30T23:00;14.3;91;0.10;82;0.00
2023-08-31T00:00;13.9;94;0.00;68;0.00
2023-08-31T01:00;14.4;92;0.00;1;0.00
2023-08-31T02:00;13.7;94;0.00;20;0.00
2023-08-31T03:00;13.4;94;0.00;36;0.00
2023-08-31T04:00;13.0;95;0.00;34;0.00
2023-08-31T05:00;12.7;94;0.00;4;0.00
2023-08-31T06:00;12.6;94;0.00;16;0.00
2023-08-31T07:00;13.4;91;0.00;23;2883.85
2023-08-31T08:00;14.9;85;0.00;10;3600.00
2023-08-31T09:00;16.3;76;0.00;8;3600.00
2023-08-31T10:00;17.6;66;0.00;19;3600.00
2023-08-31T11:00;18.1;62;0.10;26;3600.00
2023-08-31T12:00;18.9;55;0.10;52;3600.00
2023-08-31T13:00;19.6;50;0.10;37;3600.00
2023-08-31T14:00;19.8;48;0.00;70;3600.00
2023-08-31T15:00;19.5;49;0.00;74;3600.00
2023-08-31T16:00;19.3;50;0.00;100;3473.45
2023-08-31T17:00;18.6;57;0.00;83;3600.00
2023-08-31T18:00;17.9;62;0.00;67;0.00
2023-08-31T19:00;17.6;63;0.00;72;0.00
2023-08-31T20:00;16.4;73;0.40;60;0.00
2023-08-31T21:00;15.8;80;0.20;61;0.00
2023-08-31T22:00;15.5;83;0.30;100;0.00
2023-08-31T23:00;15.4;85;1.10;100;0.00
2023-09-01T00:00;15.3;89;1.00;100;0.00
2023-09-01T01:00;15.5;93;3.30;100;0.00
2023-09-01T02:00;16.2;83;1.40;100;0.00
2023-09-01T03:00;16.5;84;0.60;100;0.00
2023-09-01T04:00;16.4;85;0.00;100;0.00
2023-09-01T05:00;16.4;86;0.00;97;0.00
2023-09-01T06:00;16.3;89;0.20;100;0.00
2023-09-01T07:00;16.6;92;0.50;100;0.00
2023-09-01T08:00;17.0;88;0.10;100;0.00
2023-09-01T09:00;17.9;86;0.30;93;0.00
2023-09-01T10:00;18.0;88;0.50;100;0.00
2023-09-01T11:00;18.6;85;0.20;99;0.00
2023-09-01T12:00;19.9;78;0.00;100;929.80
2023-09-01T13:00;21.7;68;0.10;62;3600.00
2023-09-01T14:00;22.9;61;0.00;86;3600.00
2023-09-01T15:00;22.5;60;0.00;65;3491.09
2023-09-01T16:00;22.9;58;0.00;79;3600.00
2023-09-01T17:00;22.7;59;0.00;51;3600.00
2023-09-01T18:00;22.0;63;0.00;46;3600.00
2023-09-01T19:00;20.4;69;0.00;46;1875.17
2023-09-01T20:00;19.3;75;0.00;20;0.00
2023-09-01T21:00;18.0;82;0.00;11;0.00
2023-09-01T22:00;17.3;85;0.00;17;0.00
2023-09-01T23:00;16.2;90;0.00;22;0.00
2023-09-02T00:00;16.7;86;0.00;28;0.00
2023-09-02T01:00;16.1;88;0.00;28;0.00
2023-09-02T02:00;17.8;80;0.00;23;0.00
2023-09-02T03:00;16.4;85;0.00;24;0.00
2023-09-02T04:00;15.3;90;0.00;27;0.00
2023-09-02T05:00;13.8;96;0.00;28;0.00
2023-09-02T06:00;14.0;96;0.00;23;0.00
2023-09-02T07:00;16.0;89;0.00;29;2719.72
2023-09-02T08:00;18.7;82;0.00;15;3600.00
2023-09-02T09:00;21.3;74;0.00;29;3600.00
2023-09-02T10:00;23.2;67;0.00;1;3600.00
2023-09-02T11:00;24.7;61;0.00;0;3600.00
2023-09-02T12:00;25.7;58;0.00;0;3600.00
2023-09-02T13:00;26.8;51;0.00;14;3600.00
2023-09-02T14:00;26.6;53;0.10;12;3600.00
2023-09-02T15:00;26.6;54;0.00;9;3600.00
2023-09-02T16:00;26.4;53;0.00;10;3600.00
2023-09-02T17:00;25.9;56;0.00;44;3600.00
2023-09-02T18:00;24.7;68;0.00;28;3600.00
2023-09-02T19:00;21.7;75;0.00;29;1988.69
2023-09-02T20:00;20.2;80;0.00;10;0.00
2023-09-02T21:00;19.1;84;0.00;0;0.00
2023-09-02T22:00;18.1;89;0.00;1;0.00
2023-09-02T23:00;17.8;89;0.00;0;0.00
2023-09-03T00:00;17.7;89;0.00;7;0.00
2023-09-03T01:00;16.7;96;0.00;30;0.00
2023-09-03T02:00;16.3;97;0.00;8;0.00
2023-09-03T03:00;16.0;97;0.00;2;0.00
2023-09-03T04:00;15.5;98;0.00;30;0.00
2023-09-03T05:00;15.6;99;0.00;33;0.00
2023-09-03T06:00;15.4;100;0.00;34;0.00
2023-09-03T07:00;16.2;96;0.00;49;0.00
2023-09-03T08:00;17.6;91;0.00;50;2174.27
2023-09-03T09:00;19.2;85;0.00;30;3243.70
2023-09-03T10:00;21.5;76;0.00;30;3600.00
2023-09-03T11:00;23.6;66;0.00;30;3600.00
2023-09-03T12:00;24.6;61;0.00;30;3600.00
2023-09-03T13:00;25.3;59;0.00;30;3600.00
2023-09-03T14:00;25.7;58;0.00;36;3600.00
2023-09-03T15:00;25.6;55;0.00;34;3600.00
2023-09-03T16:00;25.4;54;0.00;30;3600.00
2023-09-03T17:00;24.9;52;0.00;30;3600.00
2023-09-03T18:00;23.3;60;0.00;30;3600.00
2023-09-03T19:00;21.2;67;0.00;30;525.94
2023-09-03T20:00;19.9;74;0.00;30;0.00
2023-09-03T21:00;18.9;77;0.00;30;0.00
2023-09-03T22:00;17.9;81;0.00;30;0.00
2023-09-03T23:00;17.4;81;0.00;30;0.00
2023-09-04T00:00;17.2;77;0.00;30;0.00
2023-09-04T01:00;16.8;80;0.00;30;0.00
2023-09-04T02:00;16.3;82;0.00;30;0.00
2023-09-04T03:00;16.0;82;0.00;29;0.00
2023-09-04T04:00;15.7;82;0.00;30;0.00
2023-09-04T05:00;15.1;83;0.00;28;0.00
2023-09-04T06:00;14.7;83;0.00;29;0.00
2023-09-04T07:00;15.7;80;0.00;28;2554.74
2023-09-04T08:00;17.8;75;0.00;30;3600.00
2023-09-04T09:00;20.3;68;0.00;22;3600.00
2023-09-04T10:00;22.7;59;0.00;14;3600.00
2023-09-04T11:00;24.7;50;0.00;28;3600.00
2023-09-04T12:00;26.1;45;0.00;28;3600.00
2023-09-04T13:00;27.6;37;0.00;22;3600.00
2023-09-04T14:00;27.9;36;0.00;28;3600.00
2023-09-04T15:00;28.2;35;0.00;27;3600.00
2023-09-04T16:00;28.1;36;0.00;28;3600.00
2023-09-04T17:00;27.4;39;0.00;1;3600.00
2023-09-04T18:00;25.8;45;0.00;0;3600.00
2023-09-04T19:00;24.1;49;0.00;0;1948.42
2023-09-04T20:00;23.0;51;0.00;0;0.00
2023-09-04T21:00;22.3;54;0.00;0;0.00
2023-09-04T22:00;21.3;58;0.00;0;0.00
2023-09-04T23:00;20.6;60;0.00;0;0.00
2023-09-05T00:00;19.9;59;0.00;2;0.00
2023-09-05T01:00;19.7;58;0.00;30;0.00
2023-09-05T02:00;18.8;58;0.00;30;0.00
2023-09-05T03:00;18.2;60;0.00;30;0.00
2023-09-05T04:00;17.7;62;0.00;30;0.00
2023-09-05T05:00;17.5;63;0.00;29;0.00
2023-09-05T06:00;17.3;64;0.00;8;0.00
2023-09-05T07:00;18.2;63;0.00;0;2471.95
2023-09-05T08:00;20.1;60;0.00;0;3600.00
2023-09-05T09:00;22.3;56;0.00;0;3600.00
2023-09-05T10:00;24.5;51;0.00;0;3600.00
2023-09-05T11:00;26.2;49;0.00;0;3600.00
2023-09-05T12:00;27.4;45;0.00;2;3600.00
2023-09-05T13:00;28.3;40;0.00;2;3600.00
2023-09-05T14:00;28.4;39;0.00;7;3600.00
2023-09-05T15:00;28.7;39;0.00;0;3600.00
2023-09-05T16:00;28.6;40;0.00;0;3600.00
2023-09-05T17:00;27.8;43;0.00;1;3600.00
2023-09-05T18:00;26.0;49;0.00;9;3600.00
2023-09-05T19:00;23.7;54;0.00;3;1824.33
2023-09-05T20:00;21.9;60;0.00;0;0.00
2023-09-05T21:00;20.6;65;0.00;0;0.00
2023-09-05T22:00;19.8;66;0.00;0;0.00
2023-09-05T23:00;19.1;67;0.00;0;0.00
2023-09-06T00:00;18.5;68;0.00;0;0.00
2023-09-06T01:00;18.4;65;0.00;0;0.00
2023-09-06T02:00;17.4;67;0.00;0;0.00
2023-09-06T03:00;16.7;68;0.00;15;0.00
2023-09-06T04:00;16.0;71;0.00;29;0.00
2023-09-06T05:00;15.5;72;0.00;29;0.00
2023-09-06T06:00;15.0;74;0.00;26;0.00
2023-09-06T07:00;15.9;72;0.00;23;2388.99
2023-09-06T08:00;17.9;69;0.00;2;3600.00
2023-09-06T09:00;20.1;63;0.00;0;3600.00
2023-09-06T10:00;22.2;58;0.00;0;3600.00
2023-09-06T11:00;24.0;53;0.00;0;3600.00
2023-09-06T12:00;25.5;50;0.00;0;3600.00
2023-09-06T13:00;27.5;46;0.00;0;3600.00
2023-09-06T14:00;28.2;44;0.00;0;3600.00
2023-09-06T15:00;28.7;43;0.00;0;3600.00
2023-09-06T16:00;28.7;42;0.00;0;3600.00
2023-09-06T17:00;28.2;43;0.00;0;3600.00
2023-09-06T18:00;26.4;49;0.00;0;3600.00
2023-09-06T19:00;23.8;54;0.00;0;1659.30
2023-09-06T20:00;22.4;59;0.00;0;0.00
2023-09-06T21:00;21.2;63;0.00;0;0.00
2023-09-06T22:00;20.1;67;0.00;0;0.00
2023-09-06T23:00;19.3;69;0.00;0;0.00
2023-09-07T00:00;18.7;68;0.00;0;0.00
2023-09-07T01:00;18.0;68;0.00;0;0.00
2023-09-07T02:00;17.1;71;0.00;0;0.00
2023-09-07T03:00;16.7;72;0.00;0;0.00
2023-09-07T04:00;16.5;73;0.00;0;0.00
2023-09-07T05:00;16.3;75;0.00;0;0.00
2023-09-07T06:00;16.1;78;0.00;0;0.00
2023-09-07T07:00;17.1;77;0.00;0;2305.86
2023-09-07T08:00;19.1;72;0.00;0;3600.00
2023-09-07T09:00;21.3;65;0.00;0;3600.00
2023-09-07T10:00;23.4;59;0.00;0;3600.00
2023-09-07T11:00;25.2;54;0.00;0;3600.00
2023-09-07T12:00;26.6;51;0.00;0;3600.00
2023-09-07T13:00;28.0;47;0.00;0;3600.00
2023-09-07T14:00;28.8;46;0.00;0;3600.00
2023-09-07T15:00;29.2;45;0.00;0;3600.00
2023-09-07T16:00;29.2;45;0.00;0;3600.00
2023-09-07T17:00;28.8;46;0.00;0;3600.00
2023-09-07T18:00;27.0;53;0.00;0;3600.00
2023-09-07T19:00;24.3;59;0.00;0;1360.65
2023-09-07T20:00;22.7;64;0.00;0;0.00
2023-09-07T21:00;21.9;65;0.00;0;0.00
2023-09-07T22:00;21.6;65;0.00;0;0.00
2023-09-07T23:00;21.1;67;0.00;0;0.00
2023-09-08T00:00;20.2;72;0.00;0;0.00
2023-09-08T01:00;20.1;69;0.00;0;0.00
2023-09-08T02:00;17.5;80;0.00;0;0.00
2023-09-08T03:00;16.4;85;0.00;0;0.00
2023-09-08T04:00;17.4;79;0.00;0;0.00
2023-09-08T05:00;16.4;85;0.00;0;0.00
2023-09-08T06:00;15.5;89;0.00;0;0.00
2023-09-08T07:00;15.7;90;0.00;0;2222.57
2023-09-08T08:00;18.0;81;0.00;0;3600.00
2023-09-08T09:00;20.6;73;0.00;0;3600.00
2023-09-08T10:00;22.9;66;0.00;0;3600.00
2023-09-08T11:00;25.0;61;0.00;0;3600.00
2023-09-08T12:00;26.7;57;0.00;0;3600.00
2023-09-08T13:00;28.2;50;0.00;0;3600.00
2023-09-08T14:00;29.2;46;0.00;0;3600.00
2023-09-08T15:00;29.6;43;0.00;0;3600.00
2023-09-08T16:00;29.6;42;0.00;0;3600.00
2023-09-08T17:00;29.0;44;0.00;0;3600.00
2023-09-08T18:00;27.0;63;0.00;0;3600.00
2023-09-08T19:00;23.2;69;0.00;0;1081.10
2023-09-08T20:00;21.9;74;0.00;0;0.00
2023-09-08T21:00;20.6;76;0.00;0;0.00
2023-09-08T22:00;19.1;82;0.00;0;0.00
2023-09-08T23:00;17.9;88;0.00;0;0.00
2023-09-09T00:00;16.8;93;0.00;0;0.00
2023-09-09T01:00;16.6;94;0.00;0;0.00
2023-09-09T02:00;17.1;91;0.00;0;0.00
2023-09-09T03:00;16.8;93;0.00;0;0.00
2023-09-09T04:00;16.6;96;0.00;9;0.00
2023-09-09T05:00;16.1;99;0.00;26;0.00
2023-09-09T06:00;15.5;100;0.00;87;0.00
2023-09-09T07:00;16.1;99;0.00;85;2139.13
2023-09-09T08:00;18.6;87;0.00;9;3600.00
2023-09-09T09:00;21.3;77;0.00;1;3600.00
2023-09-09T10:00;24.0;67;0.00;0;3600.00
2023-09-09T11:00;26.3;58;0.00;0;3600.00
2023-09-09T12:00;28.1;51;0.00;0;3600.00
2023-09-09T13:00;29.6;44;0.00;0;3600.00
2023-09-09T14:00;30.2;42;0.00;2;3600.00
2023-09-09T15:00;30.3;41;0.00;0;3600.00
2023-09-09T16:00;30.1;40;0.00;0;3600.00
2023-09-09T17:00;29.4;42;0.00;0;3600.00
2023-09-09T18:00;27.3;51;0.00;0;3600.00
2023-09-09T19:00;24.5;56;0.00;0;822.35
2023-09-09T20:00;23.3;60;0.00;1;0.00
2023-09-09T21:00;21.7;63;0.00;1;0.00
2023-09-09T22:00;20.4;69;0.00;0;0.00
2023-09-09T23:00;18.9;79;0.00;0;0.00
2023-09-10T00:00;18.0;84;0.00;0;0.00
2023-09-10T01:00;18.2;84;0.00;2;0.00
2023-09-10T02:00;17.2;88;0.00;1;0.00
2023-09-10T03:00;18.5;81;0.00;0;0.00
2023-09-10T04:00;17.9;84;0.00;0;0.00
2023-09-10T05:00;16.0;93;0.00;0;0.00
2023-09-10T06:00;15.0;97;0.00;0;0.00
2023-09-10T07:00;16.7;93;0.00;0;2055.54
2023-09-10T08:00;19.7;80;0.00;0;3600.00
2023-09-10T09:00;22.4;70;0.00;0;3600.00
2023-09-10T10:00;25.0;60;0.00;0;3600.00
2023-09-10T11:00;27.2;51;0.00;0;3600.00
2023-09-10T12:00;28.6;46;0.00;0;3600.00
2023-09-10T13:00;29.9;39;0.00;0;3600.00
2023-09-10T14:00;30.4;36;0.00;0;3600.00
2023-09-10T15:00;30.6;35;0.00;0;3600.00
2023-09-10T16:00;30.4;34;0.00;0;3600.00
2023-09-10T17:00;29.6;36;0.00;0;3600.00
2023-09-10T18:00;27.1;47;0.00;0;3600.00
